Article 1 ID,Article 2 ID,Article 1 Reject,Article 2 Reject,Article 1 Headline,Article 2 Headline,Article 1 Site Name,Article 2 Site Name,Article 1 Sentiment Count,Article 2 Sentiment Count,Hash Similarity Score,Marking,Live Latest Feed,Article 1 URL,Article 2 URL
9137,9718,True,True,Sir <b>Keir Starmer</b> calls for a &#39;ceasefire that lasts&#39; in Gaza as he rallies Scottish voters,Labour confirms change of stance on Gaza ceasefire ahead of vote tomorrow,ITV,ITV,0,0,100,PP_DEEP,FALSE,https://www.itv.com/watch/news/sir-keir-starmer-calls-for-a-ceasefire-that-lasts-in-gaza-as-he-rallies-scottish-voters/s64v2kn,https://www.itv.com/watch/news/labour-confirms-change-of-stance-on-gaza-ceasefire-ahead-of-vote-tomorrow/s64v2kn
9727,9728,False,True,<b>Keir Starmer</b> &#39;ordering Labour MPs to vote down SNP ceasefire motion&#39;,<b>Keir Starmer</b> &#39;ordering Labour MPs to abstain on SNP ceasefire motion&#39;,The National,The National,1,0,100,PP_DEEP,FALSE,https://www.thenational.scot/news/24133003.keir-starmer-ordering-labour-mps-vote-snp-ceasefire-motion/,https://www.thenational.scot/news/24133003.keir-starmer-ordering-labour-mps-abstain-snp-ceasefire-motion/
7525,9737,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,UK Labour demands immediate humanitarian ceasefire in Gaza,Financial Times,Financial Times,0,0,96,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/64fea0d2-f327-4110-b34b-028212127c06
9732,9762,False,True,Labour demands ‘immediate humanitarian ceasefire’ in Gaza but MPs may still rebel,Labour demands ‘immediate humanitarian ceasefire’ in Gaza,inews.co.uk,inews.co.uk,1,0,100,PP_DEEP,FALSE,https://inews.co.uk/news/politics/labour-demands-immediate-humanitarian-ceasefire-in-gaza-2915794?ico=more_from_this_author,https://inews.co.uk/news/politics/labour-demands-immediate-humanitarian-ceasefire-in-gaza-2915794?ico=in-line_link
7525,9777,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,<b>Rishi Sunak</b> should resist a swerve to the right,Financial Times,Financial Times,0,0,97,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/cae5c81e-e2d0-481b-9b5e-bbb4dec6a040
9765,9788,False,True,Lib Dems call for extra £1bn for farming budget in bid to win rural votes,Lib Dems call for extra £1bn for farming budget in bid to win rural votes,Kent Online,Stirling News,1,0,94,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/lib-dems-call-for-extra-1bn-for-farming-budget-in-bid-to-win-rural-votes-110981/,https://www.stirlingnews.co.uk/news/national/24133106.lib-dems-call-extra-1bn-farming-budget-bid-win-rural-votes/
9791,9807,False,True,Father whose baby&#39;s birth certificate was &#39;defaced&#39; says &#39;being Jewish in <b>UK</b> is getting worse&#39;,&#39;Being Jewish in <b>UK</b> is getting worse&#39;: Father&#39;s anger after baby&#39;s birth certificate &#39;defaced&#39;,Sky News,Yahoo Sport,0,0,97,PP_DEEP,FALSE,https://news.sky.com/story/father-whose-babys-birth-certificate-was-defaced-says-being-jewish-in-uk-is-getting-worse-13076282,https://uk.sports.yahoo.com/news/being-jewish-uk-getting-worse-145600732.html
7525,9811,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Canada contradicts Kemi Badenoch claims on ‘ongoing’ trade talks,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/373b7ab9-2a51-4db3-a0f5-2d021155c778
9748,9829,False,True,"SNP welcomes Labour call for ‘immediate humanitarian ceasefire’ in Gaza, claiming it forced <b>Starmer</b> into U-turn – UK politics live","SNP welcomes Labour call for ‘immediate humanitarian ceasefire’ in Gaza, claiming it forced Starmer into U-turn – <b>UK politics</b> live",The Guardian,The Guardian,0,0,100,PP_DEEP,TRUE,https://www.theguardian.com/politics/live/2024/feb/20/post-office-horizon-scandal-conservatives-kemi-badenoch-rishi-sunak-uk-politics-live?filterKeyEvents=false&page=with:block-65d4d2da8f08595b86235298,https://www.theguardian.com/politics/live/2024/feb/20/post-office-horizon-scandal-conservatives-kemi-badenoch-rishi-sunak-uk-politics-live?page=with:block-65d4dfcc8f0814397b234b79
7525,9830,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Julian Assange launches final appeal against US extradition,Financial Times,Financial Times,0,0,97,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/3a5ec92f-248e-4683-9485-09e4a86a18ef
9803,9832,False,True,"Blanket 20mph speed limits working, says Welsh government","Blanket 20mph speed limits working, says Welsh government",Kent Online,Evening Standard,0,0,96,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/blanket-20mph-speed-limits-working-says-welsh-government-110984/,https://www.standard.co.uk/news/politics/welsh-labour-welsh-government-uk-government-senedd-b1140449.html
9855,9868,False,True,<b>Prince Harry</b> and Meghan reflect on their ‘meaningful’ visit to Canada,<b>Prince Harry</b> and Meghan reflect on their ‘meaningful’ visit to Canada,The Independent,AOL,3,0,94,PP_DEEP,FALSE,https://www.independent.co.uk/life-style/royal-family/prince-harry-meghan-markle-canada-b2499377.html,https://www.aol.com/prince-harry-meghan-reflect-meaningful-174002512.html
9846,9895,False,True,Meghan Markle&#39;s Winter Hair Transformation: The Secret Behind Her &#39;Chocolate Chestnut Glow&#39;,<b>Meghan Markle</b>&#39;s Winter Hair Transformation: The Secret Behind Her &#39;Chocolate Chestnut Glow&#39;,Yahoo Sport,Yahoo Life,3,0,100,PP_DEEP,FALSE,https://uk.sports.yahoo.com/news/meghan-markles-winter-hair-transformation-202355554.html,https://uk.style.yahoo.com/meghan-markles-winter-hair-transformation-202355554.html
9845,9903,False,True,Meghan Markle and <b>Prince Harry</b> Share Unseen Photo from Canada Visit: &#39;It Filled Our Hearts&#39; (Exclusive),<b>Meghan Markle</b> and Prince Harry Share Unseen Photo from Canada Visit: &#39;It Filled Our Hearts&#39; (Exclusive),Yahoo Movies,Yahoo News,3,0,100,PP_DEEP,FALSE,https://uk.movies.yahoo.com/meghan-markle-prince-harry-share-154804459.html,https://uk.news.yahoo.com/meghan-markle-prince-harry-share-154804459.html
9765,9910,False,True,Lib Dems call for extra £1bn for farming budget in bid to win rural votes,Lib Dems call for extra £1bn for farming budget in bid to win rural votes,Kent Online,The Independent,1,0,96,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/lib-dems-call-for-extra-1bn-for-farming-budget-in-bid-to-win-rural-votes-110981/,https://www.independent.co.uk/news/uk/tim-farron-lib-dems-nfu-liberal-democrats-government-b2499545.html
7525,9912,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,South Africa sets May 29 for pivotal <b>general election</b>,Financial Times,Financial Times,0,0,94,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/28c85e37-1ac2-46bb-8091-82cdd16609a5
9410,9920,False,True,General election: Cost of living help among voters&#39; pleas,<b>General election</b>: Cost of living help among voters&#39; pleas,BBC News,BBC News,0,0,96,PP_DEEP,FALSE,https://www.bbc.com/news/uk-wales-68338278,https://www.bbc.co.uk/news/av/uk-wales-68338278
9611,9921,False,True,Biden&#39;s Iran envoy facing State Department inspector <b>general</b> probe: report,Trump spokesperson claims Haley will &#39;kiss a-- when she quits&#39; after she vowed to stay in race,Fox News,Fox News,0,0,100,PP_DEEP,FALSE,https://www.foxnews.com/politics/bidens-iran-envoy-facing-state-department-inspector-general-probe-report,https://www.foxnews.com/politics/trump-spokesperson-claims-haley-will-kiss-a-when-she-quits-vowed-stay-race
9909,9936,False,True,‘We have a country to save’: Nikki Haley vows to stay in race against Donald Trump ahead of South Carolina primary – as it happened,Nikki Haley vows to stay in race ahead of South Carolina speech – live,The Guardian,The Guardian,3,0,100,PP_DEEP,TRUE,https://www.theguardian.com/us-news/live/2024/feb/20/election-updates-nikki-haley-south-carolina-trump-republican-latest?ref=upstract.com,https://www.theguardian.com/us-news/live/2024/feb/20/election-updates-nikki-haley-south-carolina-trump-republican-latest?filterKeyEvents=false&page=with:block-65d4dba58f084d7f1c62b5e0
7525,9951,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,‘On a knife edge’: Humza Yousaf seeks to fend off Labour in Scotland,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/f998d7cf-e330-49fa-9ada-6d62961bcea5
9834,9960,False,True,East Lothian residents face 10% council tax rise next year after freeze approved,Council tax freeze will mean 10% rise next year for East Lothian,Edinburgh Live,Midlothian View,0,0,79,LINGUISTIC,FALSE,https://www.edinburghlive.co.uk/news/edinburgh-news/east-lothian-residents-face-10-28671045,https://www.midlothianview.com/news/council-tax-freeze-will-mean-10-rise-next-year-for-east-lothian
9748,9971,False,True,"SNP welcomes Labour call for ‘immediate humanitarian ceasefire’ in Gaza, claiming it forced <b>Starmer</b> into U-turn – UK politics live","<b>SNP</b> welcomes Labour call for ‘immediate humanitarian ceasefire’ in Gaza, claiming it forced Starmer into U-turn – as it happened",The Guardian,The Guardian,0,0,100,PP_DEEP,TRUE,https://www.theguardian.com/politics/live/2024/feb/20/post-office-horizon-scandal-conservatives-kemi-badenoch-rishi-sunak-uk-politics-live?filterKeyEvents=false&page=with:block-65d4d2da8f08595b86235298,https://www.theguardian.com/politics/live/2024/feb/20/post-office-horizon-scandal-conservatives-kemi-badenoch-rishi-sunak-uk-politics-live
9804,9980,False,True,Labour demands Cabinet Office investigation into claims made by former Post Office chair Henry Staunton,<b>Labour</b> demands Cabinet Office investigation into claims made by former Post Office chair Henry Staunton,Yahoo News,Sky News,2,0,96,PP_DEEP,FALSE,https://uk.news.yahoo.com/labour-demands-cabinet-office-investigation-183200479.html,https://news.sky.com/story/labour-demands-cabinet-office-investigation-into-claims-made-by-former-post-office-chair-henry-staunton-13076422
9738,9986,False,True,Government amendment on Gaza ceasefire vote puts Labour in a bind,Government amendment on Gaza ceasefire vote puts <b>Labour</b> in a bind,Evening Standard,The Independent,1,0,90,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/david-lammy-government-gaza-mps-uk-government-b1140443.html,https://www.independent.co.uk/news/uk/david-lammy-government-gaza-mps-uk-government-b2499546.html
9803,9989,False,True,"Blanket 20mph speed limits working, says Welsh government","Blanket 20mph speed limits working, says Welsh government",Kent Online,The Irish News,0,0,96,PP_DEEP,FALSE,https://www.kentonline.co.uk/news/national/blanket-20mph-speed-limits-working-says-welsh-government-110984/,https://www.irishnews.com/news/uk/blanket-20mph-speed-limits-working-says-welsh-government-A4GA7Z2KU5LQXKYN5E6UX7SS64/
8903,9997,False,True,<b>Rishi Sunak</b> reportedly considering calling General election in May,Tories eye up May election to &#39;stop the bleeding&#39; and head off mutiny against Rishi Sunak,Manchester Evening News,The Mirror,2,0,90,PP_DEEP,FALSE,https://www.manchestereveningnews.co.uk/news/uk-news/rishi-sunak-reportedly-considering-calling-28654450,https://www.mirror.co.uk/news/politics/tories-eye-up-election-stop-32150575?s=09
10002,10007,False,True,Inspections on water companies to quadruple ‘to end routine lawbreaking’,Inspections on water companies to quadruple ‘to end routine lawbreaking’,Evening Standard,The Northern Echo,0,0,94,PP_DEEP,FALSE,https://www.standard.co.uk/news/politics/environment-agency-labour-government-defra-tim-farron-b1140378.html,https://www.thenorthernecho.co.uk/news/national/24132234.inspections-water-companies-quadruple-to-end-routine-lawbreaking/
9724,10013,False,True,Politics live: Westminster gearing up for contentious vote on Gaza ceasefire,Politics live: Labour&#39;s Lammy asked five times for details of Gaza ceasefire call,Sky News,Sky News,1,0,100,PP_DEEP,TRUE,https://news.sky.com/story/politics-live-lord-david-cameron-vows-to-help-protect-falklands-during-visit-to-islands-12593360?postid=7260905,https://news.sky.com/story/politics-live-lord-david-cameron-vows-to-help-protect-falklands-during-visit-to-islands-12593360?postid=7259542
7525,10018,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Brussels bows to farmers’ protests by slashing environmental targets,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/86073030-84c1-471e-93a0-4b696116030a?sharetype=gift
9605,10022,False,True,"First Minister Humza Yousaf&#39;s priorities for Moray ahead of first <b>General Election</b> for new Moray West, Nairn and Strathspey constituency","First Minister Humza Yousaf&#39;s priorities for Moray ahead of first General Election for new Moray West, Nairn and Strathspey constituency",Northern Scot,Inverness Courier,0,0,100,PP_DEEP,FALSE,https://www.northern-scot.co.uk/news/first-minister-humza-yousaf-visits-moray-in-election-push-342657/,https://www.inverness-courier.co.uk/news/first-minister-humza-yousaf-visits-moray-in-election-push-342755/
10016,10030,False,True,A5 and Casement Park get share of €800m funding from Dublin,Dublin set to announce major cross-border funding,Yahoo News,BBC News,0,0,96,PP_DEEP,FALSE,https://sg.news.yahoo.com/dublin-set-announce-major-cross-073501680.html,https://www.bbc.com/news/articles/cg3ex8e26xxo.amp
7525,10044,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Brussels signals potential end to rule of law dispute with Poland,Financial Times,Financial Times,0,0,93,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/9c5c46c2-2326-4ab1-91f7-71ffa2c8c108
10046,10051,False,True,Draft Bill sets out plans for major rail <b>reform</b>,Draft Bill sets out plans for major rail <b>reform</b>,Echo,Evening Standard,1,0,93,PP_DEEP,FALSE,https://www.echo-news.co.uk/news/national/24131878.draft-bill-sets-plans-major-rail-reform/,https://www.standard.co.uk/news/politics/mark-harper-government-grant-shapps-british-rail-b1140335.html
10070,10077,False,True,Stephen Flynn calls for investigation following chaotic Gaza vote,SNP’s Stephen Flynn calls for investigation following chaotic Gaza vote,STV News,Evening Standard,1,0,82,LINGUISTIC,FALSE,https://news.stv.tv/politics/stephen-flynn-calls-for-investigation-following-chaotic-gaza-vote-in-house-of-commons,https://www.standard.co.uk/news/politics/house-of-commons-snp-keir-starmer-gaza-commons-b1140724.html
9990,10083,False,True,"I have your back, Rishi Sunak tells farmers at NFU conference","I have your back, <b>Rishi Sunak</b> tells farmers at NFU conference",The Guardian,The Guardian,1,0,100,PP_DEEP,FALSE,https://www.theguardian.com/environment/2024/feb/20/i-have-your-back-rishi-sunak-tells-farmers-at-nfu-conference,https://www.theguardian.com/environment/2024/feb/20/i-have-your-back-rishi-sunak-tells-farmers-at-nfu-conference?share=reddit
10080,10086,False,True,<b>Sunak</b> touts gigabit broadband rollout on ‘levelling up tour’ of North Wales,<b>Sunak</b> touts gigabit broadband rollout on ‘levelling up tour’ of North Wales,Oxford Mail,The Independent,2,0,91,PP_DEEP,FALSE,https://www.oxfordmail.co.uk/news/national/24135845.sunak-touts-gigabit-broadband-rollout-levelling-tour-north-wales/,https://www.independent.co.uk/news/uk/politics/north-wales-prime-minister-government-mark-drakeford-jo-stevens-b2500308.html
7525,10093,False,True,Biden hosts Jordan’s King Abdullah and UK holds by-elections,Badenoch rows highlight combative style of Tory leadership prospect,Financial Times,Financial Times,0,0,94,PP_DEEP,FALSE,https://www.ft.com/content/e2b5444e-8bf1-4858-99ce-a34e1817f046,https://www.ft.com/content/ac89b09b-6fd0-43e4-b7ff-7e147801e73a
